timestamp,vantage_point,category,base_domain,service_variant,target_ip,protocol,port,num_hops,success,duration_seconds,hop_num,hop_ip,hop_rtt_avg
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,9,192.72.123.101,10.94
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,10,139.175.57.63,9.87
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,11,139.175.57.106,10.56
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,12,192.72.108.162,10.44
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,13,131.125.149.79,9.96
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,14,192.230.121.1,10.95
2025-10-14T19:38:08.216522,university,government_central,moi.gov.tw,webmail.moi.gov.tw,223.200.22.41,icmp,,10,False,3.21,2,140.123.103.250,2.59
2025-10-14T19:38:08.216522,university,government_central,moi.gov.tw,webmail.moi.gov.tw,223.200.22.41,icmp,,10,False,3.21,3,140.123.9.249,2.78
2025-10-14T19:38:08.216522,university,government_central,moi.gov.tw,webmail.moi.gov.tw,223.200.22.41,icmp,,10,False,3.21,4,140.123.0.246,2.84
2025-10-14T19:38:08.216522,university,government_central,moi.gov.tw,webmail.moi.gov.tw,223.200.22.41,icmp,,10,False,3.21,5,140.130.252.251,3.92
2025-10-14T19:38:08.216522,university,government_central,moi.gov.tw,webmail.moi.gov.tw,223.200.22.41,icmp,,10,False,3.21,6,192.192.61.142,7.41
2025-10-14T19:38:08.216522,university,government_central,moi.gov.tw,webmail.moi.gov.tw,223.200.22.41,icmp,,10,False,3.21,7,192.192.61.9,7.9
2025-10-14T19:38:08.216522,university,government_central,moi.gov.tw,webmail.moi.gov.tw,223.200.22.41,icmp,,10,False,3.21,8,192.192.61.30,6.67
2025-10-14T19:38:08.216522,university,government_central,moi.gov.tw,webmail.moi.gov.tw,223.200.22.41,icmp,,10,False,3.21,9,192.192.61.4,7.9
2025-10-14T19:38:08.216522,university,government_central,moi.gov.tw,webmail.moi.gov.tw,223.200.22.41,icmp,,10,False,3.21,10,192.192.61.209,6.58
2025-10-14T19:38:08.216522,university,government_central,moi.gov.tw,webmail.moi.gov.tw,223.200.22.41,icmp,,10,False,3.21,11,10.96.81.12,14.2
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,2,140.123.103.250,3.42
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,3,140.123.9.249,2.72
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,4,140.123.0.246,3.33
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,5,140.130.252.251,4.63
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,6,211.22.226.198,5.54
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,7,*,
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,8,*,
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,9,*,
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,10,220.128.13.133,11.2
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,11,211.22.224.137,10.63
2025-10-14T19:38:39.696583,university,government_central,mof.gov.tw,www.mof.gov.tw,203.66.32.139,icmp,,11,True,27.23,12,203.66.32.139,10.52
2025-10-14T19:38:45.987297,university,government_central,mof.gov.tw,mail.mof.gov.tw,61.60.101.134,icmp,,9,False,3.23,2,140.123.103.250,2.76
2025-10-14T19:38:45.987297,university,government_central,mof.gov.tw,mail.mof.gov.tw,61.60.101.134,icmp,,9,False,3.23,3,140.123.9.249,2.37
2025-10-14T19:38:45.987297,university,government_central,mof.gov.tw,mail.mof.gov.tw,61.60.101.134,icmp,,9,False,3.23,4,140.123.0.246,3.28
2025-10-14T19:38:45.987297,university,government_central,mof.gov.tw,mail.mof.gov.tw,61.60.101.134,icmp,,9,False,3.23,5,140.130.252.251,4.84
2025-10-14T19:38:45.987297,university,government_central,mof.gov.tw,mail.mof.gov.tw,61.60.101.134,icmp,,9,False,3.23,6,192.192.61.142,5.77
2025-10-14T19:38:45.987297,university,government_central,mof.gov.tw,mail.mof.gov.tw,61.60.101.134,icmp,,9,False,3.23,7,192.192.61.37,8.01
2025-10-14T19:38:45.987297,university,government_central,mof.gov.tw,mail.mof.gov.tw,61.60.101.134,icmp,,9,False,3.23,8,192.192.61.32,8.29
2025-10-14T19:38:45.987297,university,government_central,mof.gov.tw,mail.mof.gov.tw,61.60.101.134,icmp,,9,False,3.23,9,192.192.61.209,9.29
2025-10-14T19:38:45.987297,university,government_central,mof.gov.tw,mail.mof.gov.tw,61.60.101.134,icmp,,9,False,3.23,10,10.96.81.12,18.34
2025-10-14T19:38:52.967682,university,government_central,moj.gov.tw,www.moj.gov.tw,163.29.130.159,icmp,,9,False,3.19,2,140.123.103.250,2.69
2025-10-14T19:38:52.967682,university,government_central,moj.gov.tw,www.moj.gov.tw,163.29.130.159,icmp,,9,False,3.19,3,140.123.9.249,2.89
2025-10-14T19:38:52.967682,university,government_central,moj.gov.tw,www.moj.gov.tw,163.29.130.159,icmp,,9,False,3.19,4,140.123.0.246,3.46
2025-10-14T19:38:52.967682,university,government_central,moj.gov.tw,www.moj.gov.tw,163.29.130.159,icmp,,9,False,3.19,5,140.130.252.251,5.47
2025-10-14T19:38:52.967682,university,government_central,moj.gov.tw,www.moj.gov.tw,163.29.130.159,icmp,,9,False,3.19,6,192.192.61.142,6.98
2025-10-14T19:38:52.967682,university,government_central,moj.gov.tw,www.moj.gov.tw,163.29.130.159,icmp,,9,False,3.19,7,192.192.61.37,7.88
2025-10-14T19:38:52.967682,university,government_central,moj.gov.tw,www.moj.gov.tw,163.29.130.159,icmp,,9,False,3.19,8,192.192.61.32,8.58
2025-10-14T19:38:52.967682,university,government_central,moj.gov.tw,www.moj.gov.tw,163.29.130.159,icmp,,9,False,3.19,9,192.192.61.209,9.72
2025-10-14T19:38:52.967682,university,government_central,moj.gov.tw,www.moj.gov.tw,163.29.130.159,icmp,,9,False,3.19,10,10.96.81.12,10.24
2025-10-14T19:38:59.239723,university,government_central,moj.gov.tw,mail.moj.gov.tw,163.29.130.129,icmp,,9,False,3.21,2,140.123.103.250,2.61
2025-10-14T19:38:59.239723,university,government_central,moj.gov.tw,mail.moj.gov.tw,163.29.130.129,icmp,,9,False,3.21,3,140.123.9.249,3.4
2025-10-14T19:38:59.239723,university,government_central,moj.gov.tw,mail.moj.gov.tw,163.29.130.129,icmp,,9,False,3.21,4,140.123.0.246,4.27
2025-10-14T19:38:59.239723,university,government_central,moj.gov.tw,mail.moj.gov.tw,163.29.130.129,icmp,,9,False,3.21,5,140.130.252.251,4.83
2025-10-14T19:38:59.239723,university,government_central,moj.gov.tw,mail.moj.gov.tw,163.29.130.129,icmp,,9,False,3.21,6,192.192.61.142,6.87
2025-10-14T19:38:59.239723,university,government_central,moj.gov.tw,mail.moj.gov.tw,163.29.130.129,icmp,,9,False,3.21,7,192.192.61.37,6.97
